contractor_name,rig_name,loc_fed_lease_no,loc_region,site_name,field_name,well_legal_name,activity_class,activity_class_desc,activity_code,activity_code_desc,activity_duration,activity_group,expr1,activity_phase,billing_code,activity_subcode,activity_subcode2,cost_code,pickup_weight,step_no,time_from,time_to,date_ops_end,date_ops_start,event_code,event_id,event_objective_1,event_objective_2,event_type,status_end,well_id,date_time_off_location,date_report,entity_type,date_rig_pickup
1_CLEAR PETROLEUM,CLEAR-601,Barranca Baya,Negocio Santa Cruz,Loc. YPF.SC.CnE.a-1430,CAÑADON DE LA ESCONDIDA,YPF.SC.CnE.a-1430,,HERRAMIENTA,SP25,HERRAMIENTA DE MANIOBRA,0.25,DESARMAR,REALIZA CONSIGNA DE HTAS POR CAMBIO DE TURNO,SP03,A,229,PE,229O,,7,2025-02-20 19:45:00,2025-02-20 20:00:00,2025-03-01,2025-02-19,INT,t50xx,FALLA BM,CAMBIO TUBING POR | PH NEGATIVA | NO IDENTIFICADA,INTERVENCION SSPP,COMPLETADO,j70pnFRcRf,2025-03-01 08:00:00,2025-02-20,Parte Diario Operaciones,2025-02-19 10:45:00
1_CLEAR PETROLEUM,CLEAR-601,Barranca Baya,Negocio Santa Cruz,Loc. YPF.SC.CnE.a-1430,CAÑADON DE LA ESCONDIDA,YPF.SC.CnE.a-1430,,LECTURA DE ATS/ALERTAS,SP22,REUNION DE SEGURIDAD / COORDINAR TAREAS,0.25,M. AMB/SEGURIDAD,REALIZA REUNION DE SEGURIDAD Y OPERATIVA,SP10,C,224,PE,224A,,8,2025-02-20 20:00:00,2025-02-20 20:15:00,2025-03-01,2025-02-19,INT,t50xx,FALLA BM,CAMBIO TUBING POR | PH NEGATIVA | NO IDENTIFICADA,INTERVENCION SSPP,COMPLETADO,j70pnFRcRf,2025-03-01 08:00:00,2025-02-20,Parte Diario Operaciones,2025-02-19 10:45:00
1_CLEAR PETROLEUM,CLEAR-601,Barranca Baya,Negocio Santa Cruz,Loc. YPF.SC.CnE.a-1430,CAÑADON DE LA ESCONDIDA,YPF.SC.CnE.a-1430,,ACONDICIONAMIENTO PARA SACAR CAÑOS,SP24,DESEMPAQUETA CABEZAL DE POZO,0.25,LIBRAR/SACAR,REALIZA CHEQUEO DE NIVELES + HTAS A UTILIZAR + CORTE CARRERA APAREJO,SP03,A,252,PE,252A,,8,2025-02-20 20:15:00,2025-02-20 20:30:00,2025-03-01,2025-02-19,INT,t50xx,FALLA BM,CAMBIO TUBING POR | PH NEGATIVA | NO IDENTIFICADA,INTERVENCION SSPP,COMPLETADO,j70pnFRcRf,2025-03-01 08:00:00,2025-02-20,Parte Diario Operaciones,2025-02-19 10:45:00
1_CLEAR PETROLEUM,CLEAR-601,Barranca Baya,Negocio Santa Cruz,Loc. YPF.SC.CnE.a-1430,CAÑADON DE LA ESCONDIDA,YPF.SC.CnE.a-1430,,ACONDICIONAMIENTO PARA SACAR CAÑOS,SP24,DESEMPAQUETA CABEZAL DE POZO,0.5,LIBRAR/SACAR,"COMPLETA POZO POR ENTRECOLUNMA CON 2,5M3 DE AGUA  PARA DESEMPAQUETAR POZO",SP03,A,252,PE,252A,,8,2025-02-20 20:30:00,2025-02-20 21:00:00,2025-03-01,2025-02-19,INT,t50xx,FALLA BM,CAMBIO TUBING POR | PH NEGATIVA | NO IDENTIFICADA,INTERVENCION SSPP,COMPLETADO,j70pnFRcRf,2025-03-01 08:00:00,2025-02-20,Parte Diario Operaciones,2025-02-19 10:45:00
1_CLEAR PETROLEUM,CLEAR-601,Barranca Baya,Negocio Santa Cruz,Loc. YPF.SC.CnE.a-1430,CAÑADON DE LA ESCONDIDA,YPF.SC.CnE.a-1430,,LECTURA DE ATS/ALERTAS,SP22,REUNION DE SEGURIDAD / COORDINAR TAREAS,0.25,M. AMB/SEGURIDAD,PERSONAL DE CIA PROILDE REALIZA CHARLA DESEGURIDAD DE MBRA A REALIZAR CON TURNO,SP10,C,224,PE,224A,,8,2025-02-20 21:00:00,2025-02-20 21:15:00,2025-03-01,2025-02-19,INT,t50xx,FALLA BM,CAMBIO TUBING POR | PH NEGATIVA | NO IDENTIFICADA,INTERVENCION SSPP,COMPLETADO,j70pnFRcRf,2025-03-01 08:00:00,2025-02-20,Parte Diario Operaciones,2025-02-19 10:45:00
1_CLEAR PETROLEUM,CLEAR-601,Barranca Baya,Negocio Santa Cruz,Loc. YPF.SC.CnE.a-1430,CAÑADON DE LA ESCONDIDA,YPF.SC.CnE.a-1430,,ACONDICIONAMIENTO PARA SACAR CAÑOS,SP24,DESEMPAQUETA CABEZAL DE POZO,1.25,LIBRAR/SACAR,"INGRESA CIA PROILDE DESTORQUEA ESPARRAGOS Y RETIRA SECCION T , DESVINCULA COLGADOR, DESAJUSTA PRISIONEROS Y DESEMPAQUETA POZO, DESINTALA COLGADOR TENSIONADOR Y REEMPLAZA POR CUPLA",SP03,C,252,PE,252A,,8,2025-02-20 21:15:00,2025-02-20 22:30:00,2025-03-01,2025-02-19,INT,t50xx,FALLA BM,CAMBIO TUBING POR | PH NEGATIVA | NO IDENTIFICADA,INTERVENCION SSPP,COMPLETADO,j70pnFRcRf,2025-03-01 08:00:00,2025-02-20,Parte Diario Operaciones,2025-02-19 10:45:00
1_CLEAR PETROLEUM,CLEAR-601,Barranca Baya,Negocio Santa Cruz,Loc. YPF.SC.CnE.a-1430,CAÑADON DE LA ESCONDIDA,YPF.SC.CnE.a-1430,,ACONDICIONAMIENTO PARA SACAR CAÑOS,SP24,MONTAJE BOP DE CAÑOS,1.0,LIBRAR/SACAR,COLOCA BOP + CONECTA CIRCUITO HCO ,SP03,A,252,PE,252B,,8,2025-02-20 22:30:00,2025-02-20 23:30:00,2025-03-01,2025-02-19,INT,t50xx,FALLA BM,CAMBIO TUBING POR | PH NEGATIVA | NO IDENTIFICADA,INTERVENCION SSPP,COMPLETADO,j70pnFRcRf,2025-03-01 08:00:00,2025-02-20,Parte Diario Operaciones,2025-02-19 10:45:00
1_CLEAR PETROLEUM,CLEAR-601,Barranca Baya,Negocio Santa Cruz,Loc. YPF.SC.CnE.a-1430,CAÑADON DE LA ESCONDIDA,YPF.SC.CnE.a-1430,,ACONDICIONAMIENTO PARA SACAR CAÑOS,SP24,MONTAJE/DESMONTAJE DE PISO DE TRABAJO,0.5,LIBRAR/SACAR,REBATE PISO DE TRABAJO - COLOCA BARANDAS Y ESCALERAS - SIN TERMINAR,SP03,A,252,PE,252C,,8,2025-02-20 23:30:00,2025-02-21 00:00:00,2025-03-01,2025-02-19,INT,t50xx,FALLA BM,CAMBIO TUBING POR | PH NEGATIVA | NO IDENTIFICADA,INTERVENCION SSPP,COMPLETADO,j70pnFRcRf,2025-03-01 08:00:00,2025-02-20,Parte Diario Operaciones,2025-02-19 10:45:00
1_CLEAR PETROLEUM,CLEAR-601,Barranca Baya,Negocio Santa Cruz,Loc. YPF.SC.CnE.a-1430,CAÑADON DE LA ESCONDIDA,YPF.SC.CnE.a-1430,,ACONDICIONAMIENTO PARA SACAR CAÑOS,SP24,MONTAJE/DESMONTAJE DE PISO DE TRABAJO,0.25,LIBRAR/SACAR,CUELGA LLAVE CONECTA CIRCUITO HCO,SP03,A,252,PE,252C,,8,2025-02-21 00:00:00,2025-02-21 00:15:00,2025-03-01,2025-02-19,INT,t50xx,FALLA BM,CAMBIO TUBING POR | PH NEGATIVA | NO IDENTIFICADA,INTERVENCION SSPP,COMPLETADO,j70pnFRcRf,2025-03-01 08:00:00,2025-02-21,Parte Diario Operaciones,2025-02-19 10:45:00
1_CLEAR PETROLEUM,CLEAR-601,Barranca Baya,Negocio Santa Cruz,Loc. YPF.SC.CnE.a-1430,CAÑADON DE LA ESCONDIDA,YPF.SC.CnE.a-1430,,SACA TUBINGS,SP24,TBG IF EN DOBLE,0.5,LIBRAR/SACAR,COLOCA 1 TBG DE MBRA TENSIONA PARA LIBRAR ANCLA EN REITERADAS OPORTUNIDADES CON RESULTADO POSITIVO PROFUNDIZA HTA DA VUELTA MORADAZAS RETIRA TBG DE MBRA + COLOCA VVLA DE MBRA CIERRA BOP ,SP03,A,253,PE,253B,,8,2025-02-21 00:15:00,2025-02-21 00:45:00,2025-03-01,2025-02-19,INT,t50xx,FALLA BM,CAMBIO TUBING POR | PH NEGATIVA | NO IDENTIFICADA,INTERVENCION SSPP,COMPLETADO,j70pnFRcRf,2025-03-01 08:00:00,2025-02-21,Parte Diario Operaciones,2025-02-19 10:45:00
1_CLEAR PETROLEUM,CLEAR-601,Barranca Baya,Negocio Santa Cruz,Loc. YPF.SC.CnE.a-1430,CAÑADON DE LA ESCONDIDA,YPF.SC.CnE.a-1430,,SACA TUBINGS,SP24,TBG IF EN DOBLE,7.25,LIBRAR/SACAR,DETIENE MBRA EQUIPO PARADO POR FUERTE VIENTO CON CONOCIMIENTO DE SALA,SP03,E,253,NPT,253B,,8,2025-02-21 00:45:00,2025-02-21 08:00:00,2025-03-01,2025-02-19,INT,t50xx,FALLA BM,CAMBIO TUBING POR | PH NEGATIVA | NO IDENTIFICADA,INTERVENCION SSPP,COMPLETADO,j70pnFRcRf,2025-03-01 08:00:00,2025-02-21,Parte Diario Operaciones,2025-02-19 10:45:00
1_CLEAR PETROLEUM,CLEAR-601,Barranca Baya,Negocio Santa Cruz,Loc. YPF.SC.CnE.a-1430,CAÑADON DE LA ESCONDIDA,YPF.SC.CnE.a-1430,,LECTURA DE ATS/ALERTAS,SP22,REUNION DE SEGURIDAD / COORDINAR TAREAS,0.25,M. AMB/SEGURIDAD,REALIZA REUNION DE SEGURIDAD Y OPERATIVA,SP10,C,224,PE,224A,,8,2025-02-21 08:00:00,2025-02-21 08:15:00,2025-03-01,2025-02-19,INT,t50xx,FALLA BM,CAMBIO TUBING POR | PH NEGATIVA | NO IDENTIFICADA,INTERVENCION SSPP,COMPLETADO,j70pnFRcRf,2025-03-01 08:00:00,2025-02-21,Parte Diario Operaciones,2025-02-19 10:45:00
1_CLEAR PETROLEUM,CLEAR-601,Barranca Baya,Negocio Santa Cruz,Loc. YPF.SC.CnE.a-1430,CAÑADON DE LA ESCONDIDA,YPF.SC.CnE.a-1430,,SACA TUBINGS,SP24,TBG IF EN DOBLE,11.75,LIBRAR/SACAR,CONTINUA EQUIPO PARADO POR VIENTO PARA SACAR TBG EN DOBLES ,SP03,E,253,NPT,253B,,8,2025-02-21 08:15:00,2025-02-21 20:00:00,2025-03-01,2025-02-19,INT,t50xx,FALLA BM,CAMBIO TUBING POR | PH NEGATIVA | NO IDENTIFICADA,INTERVENCION SSPP,COMPLETADO,j70pnFRcRf,2025-03-01 08:00:00,2025-02-21,Parte Diario Operaciones,2025-02-19 10:45:00
1_CLEAR PETROLEUM,CLEAR-601,Barranca Baya,Negocio Santa Cruz,Loc. YPF.SC.CnE.a-1430,CAÑADON DE LA ESCONDIDA,YPF.SC.CnE.a-1430,,LECTURA DE ATS/ALERTAS,SP22,REUNION DE SEGURIDAD / COORDINAR TAREAS,0.25,M. AMB/SEGURIDAD,REALIZA REUNION DE SEGURIDAD Y OPERATIVA,SP10,C,224,PE,224A,,8,2025-02-21 20:00:00,2025-02-21 20:15:00,2025-03-01,2025-02-19,INT,t50xx,FALLA BM,CAMBIO TUBING POR | PH NEGATIVA | NO IDENTIFICADA,INTERVENCION SSPP,COMPLETADO,j70pnFRcRf,2025-03-01 08:00:00,2025-02-21,Parte Diario Operaciones,2025-02-19 10:45:00
1_CLEAR PETROLEUM,CLEAR-601,Barranca Baya,Negocio Santa Cruz,Loc. YPF.SC.CnE.a-1430,CAÑADON DE LA ESCONDIDA,YPF.SC.CnE.a-1430,,SACA TUBINGS,SP24,TBG IF EN DOBLE,3.75,LIBRAR/SACAR,CONTINUA EQUIPO PARADO POR VIENTO PARA SACAR TBG EN DOBLES ,SP03,E,253,NPT,253B,,8,2025-02-21 20:15:00,2025-02-22 00:00:00,2025-03-01,2025-02-19,INT,t50xx,FALLA BM,CAMBIO TUBING POR | PH NEGATIVA | NO IDENTIFICADA,INTERVENCION SSPP,COMPLETADO,j70pnFRcRf,2025-03-01 08:00:00,2025-02-21,Parte Diario Operaciones,2025-02-19 10:45:00
1_CLEAR PETROLEUM,CLEAR-601,Barranca Baya,Negocio Santa Cruz,Loc. YPF.SC.CnE.a-1430,CAÑADON DE LA ESCONDIDA,YPF.SC.CnE.a-1430,,SACA TUBINGS,SP24,TBG IF EN DOBLE,2.0,LIBRAR/SACAR,CONTINUA EQUIPO PARADO POR VIENTO PARA SACAR TBG EN DOBLES CON CONOCIMIENTO DE SALA ,SP03,E,253,NPT,253B,,8,2025-02-22 00:00:00,2025-02-22 02:00:00,2025-03-01,2025-02-19,INT,t50xx,FALLA BM,CAMBIO TUBING POR | PH NEGATIVA | NO IDENTIFICADA,INTERVENCION SSPP,COMPLETADO,j70pnFRcRf,2025-03-01 08:00:00,2025-02-22,Parte Diario Operaciones,2025-02-19 10:45:00
1_CLEAR PETROLEUM,CLEAR-601,Barranca Baya,Negocio Santa Cruz,Loc. YPF.SC.CnE.a-1430,CAÑADON DE LA ESCONDIDA,YPF.SC.CnE.a-1430,,SACA TUBINGS,SP24,TBG IF EN DOBLE,0.25,LIBRAR/SACAR,REALIZA CHEQUEO DE NIVELES + HTAS A UTILIZAR + CORTE CARRERA APAREJO,SP03,A,253,PE,253B,,8,2025-02-22 02:00:00,2025-02-22 02:15:00,2025-03-01,2025-02-19,INT,t50xx,FALLA BM,CAMBIO TUBING POR | PH NEGATIVA | NO IDENTIFICADA,INTERVENCION SSPP,COMPLETADO,j70pnFRcRf,2025-03-01 08:00:00,2025-02-22,Parte Diario Operaciones,2025-02-19 10:45:00
1_CLEAR PETROLEUM,CLEAR-601,Barranca Baya,Negocio Santa Cruz,Loc. YPF.SC.CnE.a-1430,CAÑADON DE LA ESCONDIDA,YPF.SC.CnE.a-1430,,SACA TUBINGS,SP24,TBG IF EN DOBLE,0.25,LIBRAR/SACAR,DESPRESURIZA POZO POR AMBOS LADOS + ABRE BOP + RETIRA VVLA DE MBRA ,SP03,C,253,PE,253B,,8,2025-02-22 02:15:00,2025-02-22 02:30:00,2025-03-01,2025-02-19,INT,t50xx,FALLA BM,CAMBIO TUBING POR | PH NEGATIVA | NO IDENTIFICADA,INTERVENCION SSPP,COMPLETADO,j70pnFRcRf,2025-03-01 08:00:00,2025-02-22,Parte Diario Operaciones,2025-02-19 10:45:00
1_CLEAR PETROLEUM,CLEAR-601,Barranca Baya,Negocio Santa Cruz,Loc. YPF.SC.CnE.a-1430,CAÑADON DE LA ESCONDIDA,YPF.SC.CnE.a-1430,,SACA TUBINGS,SP24,TBG IF EN DOBLE,0.5,LIBRAR/SACAR,SACA  44 TBG  EN DOBLE CON PREAUCION POR VIENTO. CIERRA BOP + COLOCA VVLA DE MBRA ,SP03,A,253,PE,253B,44.0,8,2025-02-22 02:30:00,2025-02-22 03:00:00,2025-03-01,2025-02-19,INT,t50xx,FALLA BM,CAMBIO TUBING POR | PH NEGATIVA | NO IDENTIFICADA,INTERVENCION SSPP,COMPLETADO,j70pnFRcRf,2025-03-01 08:00:00,2025-02-22,Parte Diario Operaciones,2025-02-19 10:45:00
1_CLEAR PETROLEUM,CLEAR-601,Barranca Baya,Negocio Santa Cruz,Loc. YPF.SC.CnE.a-1430,CAÑADON DE LA ESCONDIDA,YPF.SC.CnE.a-1430,,SACA TUBINGS,SP24,TBG IF EN DOBLE,0.5,LIBRAR/SACAR,EXCESO DE MBRA POR FUERTE VIENTO Y POR CONDICION DEL POZO SALE TRACCIONANDO CIERRA BOP,SP03,A,253,TNP,253B,,8,2025-02-22 03:00:00,2025-02-22 03:30:00,2025-03-01,2025-02-19,INT,t50xx,FALLA BM,CAMBIO TUBING POR | PH NEGATIVA | NO IDENTIFICADA,INTERVENCION SSPP,COMPLETADO,j70pnFRcRf,2025-03-01 08:00:00,2025-02-22,Parte Diario Operaciones,2025-02-19 10:45:00
1_CLEAR PETROLEUM,CLEAR-601,Barranca Baya,Negocio Santa Cruz,Loc. YPF.SC.CnE.a-1430,CAÑADON DE LA ESCONDIDA,YPF.SC.CnE.a-1430,,SACA TUBINGS,SP24,TBG IF EN DOBLE,4.5,LIBRAR/SACAR,DETIENE MBRA POR FUERTE VIENTO CON CONOCIMIENTO DE SALA ,SP03,E,253,NPT,253B,,8,2025-02-22 03:30:00,2025-02-22 08:00:00,2025-03-01,2025-02-19,INT,t50xx,FALLA BM,CAMBIO TUBING POR | PH NEGATIVA | NO IDENTIFICADA,INTERVENCION SSPP,COMPLETADO,j70pnFRcRf,2025-03-01 08:00:00,2025-02-22,Parte Diario Operaciones,2025-02-19 10:45:00
1_CLEAR PETROLEUM,CLEAR-601,Barranca Baya,Negocio Santa Cruz,Loc. YPF.SC.CnE.a-1430,CAÑADON DE LA ESCONDIDA,YPF.SC.CnE.a-1430,,LECTURA DE ATS/ALERTAS,SP22,REUNION DE SEGURIDAD / COORDINAR TAREAS,0.25,M. AMB/SEGURIDAD,REALIZA REUNION DE SEGURIDAD Y OPERATIVA,SP10,C,224,PE,224A,,8,2025-02-22 08:00:00,2025-02-22 08:15:00,2025-03-01,2025-02-19,INT,t50xx,FALLA BM,CAMBIO TUBING POR | PH NEGATIVA | NO IDENTIFICADA,INTERVENCION SSPP,COMPLETADO,j70pnFRcRf,2025-03-01 08:00:00,2025-02-22,Parte Diario Operaciones,2025-02-19 10:45:00
1_CLEAR PETROLEUM,CLEAR-601,Barranca Baya,Negocio Santa Cruz,Loc. YPF.SC.CnE.a-1430,CAÑADON DE LA ESCONDIDA,YPF.SC.CnE.a-1430,,SACA TUBINGS,SP24,TBG IF EN DOBLE,11.75,LIBRAR/SACAR,CONTINUA EQUIPO PARADO POR VIENTO PARA SACAR INSTAL DE TBG EN DOBLES ,SP03,E,253,NPT,253B,,8,2025-02-22 08:15:00,2025-02-22 20:00:00,2025-03-01,2025-02-19,INT,t50xx,FALLA BM,CAMBIO TUBING POR | PH NEGATIVA | NO IDENTIFICADA,INTERVENCION SSPP,COMPLETADO,j70pnFRcRf,2025-03-01 08:00:00,2025-02-22,Parte Diario Operaciones,2025-02-19 10:45:00
1_CLEAR PETROLEUM,CLEAR-601,Barranca Baya,Negocio Santa Cruz,Loc. YPF.SC.CnE.a-1430,CAÑADON DE LA ESCONDIDA,YPF.SC.CnE.a-1430,,LECTURA DE ATS/ALERTAS,SP22,REUNION DE SEGURIDAD / COORDINAR TAREAS,0.25,M. AMB/SEGURIDAD,REALIZA REUNION DE SEGURIDAD Y OPERATIVA,SP10,C,224,PE,224A,,8,2025-02-22 20:00:00,2025-02-22 20:15:00,2025-03-01,2025-02-19,INT,t50xx,FALLA BM,CAMBIO TUBING POR | PH NEGATIVA | NO IDENTIFICADA,INTERVENCION SSPP,COMPLETADO,j70pnFRcRf,2025-03-01 08:00:00,2025-02-22,Parte Diario Operaciones,2025-02-19 10:45:00
1_CLEAR PETROLEUM,CLEAR-601,Barranca Baya,Negocio Santa Cruz,Loc. YPF.SC.CnE.a-1430,CAÑADON DE LA ESCONDIDA,YPF.SC.CnE.a-1430,,SACA TUBINGS,SP24,TBG IF EN DOBLE,3.75,LIBRAR/SACAR,CONTINUA EQUIPO PARADO POR VIENTO PARA SACAR TBG EN DOBLE CON CONOCIMIENTO DE SALA ,SP03,E,253,NPT,253B,,8,2025-02-22 20:15:00,2025-02-23 00:00:00,2025-03-01,2025-02-19,INT,t50xx,FALLA BM,CAMBIO TUBING POR | PH NEGATIVA | NO IDENTIFICADA,INTERVENCION SSPP,COMPLETADO,j70pnFRcRf,2025-03-01 08:00:00,2025-02-22,Parte Diario Operaciones,2025-02-19 10:45:00
1_CLEAR PETROLEUM,CLEAR-601,Barranca Baya,Negocio Santa Cruz,Loc. YPF.SC.CnE.a-1430,CAÑADON DE LA ESCONDIDA,YPF.SC.CnE.a-1430,,SACA TUBINGS,SP24,TBG IF EN DOBLE,6.75,LIBRAR/SACAR,CONTINUA EQUIPO PARADO POR VIENTO PARA SACAR TBG EN DOBLE CON CONOCIMIENTO DE SALA ,SP03,E,253,NPT,253B,,8,2025-02-23 00:00:00,2025-02-23 06:45:00,2025-03-01,2025-02-19,INT,t50xx,FALLA BM,CAMBIO TUBING POR | PH NEGATIVA | NO IDENTIFICADA,INTERVENCION SSPP,COMPLETADO,j70pnFRcRf,2025-03-01 08:00:00,2025-02-23,Parte Diario Operaciones,2025-02-19 10:45:00
1_CLEAR PETROLEUM,CLEAR-601,Barranca Baya,Negocio Santa Cruz,Loc. YPF.SC.CnE.a-1430,CAÑADON DE LA ESCONDIDA,YPF.SC.CnE.a-1430,,SACA TUBINGS,SP24,NORMALIZAR POZO (CIRCULAR / DECOMPRIMIR / OBSERVAR),0.25,LIBRAR/SACAR,DESPRESURIZA POZO POR AMBOS LADOS + ABRE BOP + RETIRA VVLA DE MBRA ,SP03,C,253,PE,253H,,8,2025-02-23 06:45:00,2025-02-23 07:00:00,2025-03-01,2025-02-19,INT,t50xx,FALLA BM,CAMBIO TUBING POR | PH NEGATIVA | NO IDENTIFICADA,INTERVENCION SSPP,COMPLETADO,j70pnFRcRf,2025-03-01 08:00:00,2025-02-23,Parte Diario Operaciones,2025-02-19 10:45:00
1_CLEAR PETROLEUM,CLEAR-601,Barranca Baya,Negocio Santa Cruz,Loc. YPF.SC.CnE.a-1430,CAÑADON DE LA ESCONDIDA,YPF.SC.CnE.a-1430,,SACA TUBINGS,SP24,TBG IF EN DOBLE,0.25,LIBRAR/SACAR,REALIZA CHEQUEO DE NIVELES + HTAS A UTILIZAR + CORTE CARRERA APAREJO,SP03,A,253,PE,253B,,8,2025-02-23 07:00:00,2025-02-23 07:15:00,2025-03-01,2025-02-19,INT,t50xx,FALLA BM,CAMBIO TUBING POR | PH NEGATIVA | NO IDENTIFICADA,INTERVENCION SSPP,COMPLETADO,j70pnFRcRf,2025-03-01 08:00:00,2025-02-23,Parte Diario Operaciones,2025-02-19 10:45:00
1_CLEAR PETROLEUM,CLEAR-601,Barranca Baya,Negocio Santa Cruz,Loc. YPF.SC.CnE.a-1430,CAÑADON DE LA ESCONDIDA,YPF.SC.CnE.a-1430,,SACA TUBINGS,SP24,TBG IF EN DOBLE,0.5,LIBRAR/SACAR,SACA  24 TBG  EN DOBLE CON PREAUCION POR VIENTO Y CONDICION DEL POZO PARCIAL AFUERA 68 TBG,SP03,A,253,PE,253B,24.0,8,2025-02-23 07:15:00,2025-02-23 07:45:00,2025-03-01,2025-02-19,INT,t50xx,FALLA BM,CAMBIO TUBING POR | PH NEGATIVA | NO IDENTIFICADA,INTERVENCION SSPP,COMPLETADO,j70pnFRcRf,2025-03-01 08:00:00,2025-02-23,Parte Diario Operaciones,2025-02-19 10:45:00
1_CLEAR PETROLEUM,CLEAR-601,Barranca Baya,Negocio Santa Cruz,Loc. YPF.SC.CnE.a-1430,CAÑADON DE LA ESCONDIDA,YPF.SC.CnE.a-1430,,SACA TUBINGS,SP24,TBG IF EN DOBLE,0.25,LIBRAR/SACAR,REALIZA CONSIGNA DE HTAS POR CAMBIO DE TURNO,SP03,A,253,PE,253B,,8,2025-02-23 07:45:00,2025-02-23 08:00:00,2025-03-01,2025-02-19,INT,t50xx,FALLA BM,CAMBIO TUBING POR | PH NEGATIVA | NO IDENTIFICADA,INTERVENCION SSPP,COMPLETADO,j70pnFRcRf,2025-03-01 08:00:00,2025-02-23,Parte Diario Operaciones,2025-02-19 10:45:00
1_CLEAR PETROLEUM,CLEAR-601,Barranca Baya,Negocio Santa Cruz,Loc. YPF.SC.CnE.a-1430,CAÑADON DE LA ESCONDIDA,YPF.SC.CnE.a-1430,,LECTURA DE ATS/ALERTAS,SP22,REUNION DE SEGURIDAD / COORDINAR TAREAS,0.25,M. AMB/SEGURIDAD,REALIZA REUNION DE SEGURIDAD Y OPERATIVA,SP10,C,224,PE,224A,,8,2025-02-23 08:00:00,2025-02-23 08:15:00,2025-03-01,2025-02-19,INT,t50xx,FALLA BM,CAMBIO TUBING POR | PH NEGATIVA | NO IDENTIFICADA,INTERVENCION SSPP,COMPLETADO,j70pnFRcRf,2025-03-01 08:00:00,2025-02-23,Parte Diario Operaciones,2025-02-19 10:45:00
1_CLEAR PETROLEUM,CLEAR-601,Barranca Baya,Negocio Santa Cruz,Loc. YPF.SC.CnE.a-1430,CAÑADON DE LA ESCONDIDA,YPF.SC.CnE.a-1430,,HERRAMIENTA,SP25,HERRAMIENTA DE MANIOBRA,0.25,DESARMAR,REALIZA CHEQUEO DE NIVELES + HTAS A UTILIZAR + CORTE CARRERA APAREJO,SP03,A,229,PE,229O,,8,2025-02-23 08:15:00,2025-02-23 08:30:00,2025-03-01,2025-02-19,INT,t50xx,FALLA BM,CAMBIO TUBING POR | PH NEGATIVA | NO IDENTIFICADA,INTERVENCION SSPP,COMPLETADO,j70pnFRcRf,2025-03-01 08:00:00,2025-02-23,Parte Diario Operaciones,2025-02-19 10:45:00
1_CLEAR PETROLEUM,CLEAR-601,Barranca Baya,Negocio Santa Cruz,Loc. YPF.SC.CnE.a-1430,CAÑADON DE LA ESCONDIDA,YPF.SC.CnE.a-1430,,SACA TUBINGS,SP24,TBG IF EN DOBLE,0.25,LIBRAR/SACAR,RETIRA LINEA + VALVULA DE MANIOBRA - SACA 2 TBG Ø 2 7/8 EN DOBLE CON PRECAUCION POR FUERTES RAFAGAS DE VIENTO - PARCIAL SACADO: 70 TBG Ø 2 7/8,SP03,A,253,PE,253B,2.0,8,2025-02-23 08:30:00,2025-02-23 08:45:00,2025-03-01,2025-02-19,INT,t50xx,FALLA BM,CAMBIO TUBING POR | PH NEGATIVA | NO IDENTIFICADA,INTERVENCION SSPP,COMPLETADO,j70pnFRcRf,2025-03-01 08:00:00,2025-02-23,Parte Diario Operaciones,2025-02-19 10:45:00
1_CLEAR PETROLEUM,CLEAR-601,Barranca Baya,Negocio Santa Cruz,Loc. YPF.SC.CnE.a-1430,CAÑADON DE LA ESCONDIDA,YPF.SC.CnE.a-1430,,SACA TUBINGS,SP24,TBG IF EN DOBLE,11.25,LIBRAR/SACAR,EQUIPO PARADO POR VIENTO PARA SACAR INSTAL DE TBG EN DOBLES ,SP03,E,253,NPT,253B,,8,2025-02-23 08:45:00,2025-02-23 20:00:00,2025-03-01,2025-02-19,INT,t50xx,FALLA BM,CAMBIO TUBING POR | PH NEGATIVA | NO IDENTIFICADA,INTERVENCION SSPP,COMPLETADO,j70pnFRcRf,2025-03-01 08:00:00,2025-02-23,Parte Diario Operaciones,2025-02-19 10:45:00
1_CLEAR PETROLEUM,CLEAR-601,Barranca Baya,Negocio Santa Cruz,Loc. YPF.SC.CnE.a-1430,CAÑADON DE LA ESCONDIDA,YPF.SC.CnE.a-1430,,LECTURA DE ATS/ALERTAS,SP22,REUNION DE SEGURIDAD / COORDINAR TAREAS,0.25,M. AMB/SEGURIDAD,REALIZA REUNION DE SEGURIDAD Y OPERATIVA,SP10,C,224,PE,224A,,8,2025-02-23 20:00:00,2025-02-23 20:15:00,2025-03-01,2025-02-19,INT,t50xx,FALLA BM,CAMBIO TUBING POR | PH NEGATIVA | NO IDENTIFICADA,INTERVENCION SSPP,COMPLETADO,j70pnFRcRf,2025-03-01 08:00:00,2025-02-23,Parte Diario Operaciones,2025-02-19 10:45:00
